Id,Year,Month,State,Illnesses
1485,1999,March,California,17
1486,1999,March,California,18
1487,1999,March,California,39
1488,1999,March,California,245
1489,1999,March,California,35
1490,1999,March,California,24
1491,1999,March,California,0
1492,1999,March,Colorado,10
1493,1999,March,Florida,2
1494,1999,March,Florida,2
1495,1999,March,Florida,2
1496,1999,March,Florida,2
1497,1999,March,Florida,4
1498,1999,March,Florida,3
1499,1999,March,Florida,3
1500,1999,March,Florida,2
1501,1999,March,Florida,5
1502,1999,March,Florida,3
1503,1999,March,Florida,3
1504,1999,March,Florida,2
1505,1999,March,Florida,4
1506,1999,March,Florida,2
1507,1999,March,Florida,3
1508,1999,March,Florida,4
1509,1999,March,Florida,2
1510,1999,March,Florida,3
1511,1999,March,Florida,2
1512,1999,March,Florida,3
1513,1999,March,Florida,4
1514,1999,March,Georgia,20
1515,1999,March,Georgia,54
1516,1999,March,Georgia,36
1517,1999,March,Hawaii,2
1518,1999,March,Hawaii,2
1519,1999,March,Hawaii,3
1520,1999,March,Hawaii,13
1521,1999,March,Illinois,3
1522,1999,March,Illinois,20
1523,1999,March,Illinois,8
1524,1999,March,Illinois,2
1525,1999,March,Illinois,4
1526,1999,March,Illinois,9
1527,1999,March,Illinois,4
1528,1999,March,Indiana,15
1529,1999,March,Iowa,17
1530,1999,March,Kansas,11
1531,1999,March,Maryland,2
1532,1999,March,Maryland,2
1533,1999,March,Maryland,2
1534,1999,March,Maryland,2
1535,1999,March,Maryland,2
1536,1999,March,Maryland,2
1537,1999,March,Maryland,55
1538,1999,March,Maryland,2
1539,1999,March,Maryland,2
1540,1999,March,Maryland,2
1541,1999,March,Maryland,5
1542,1999,March,Maryland,2
1543,1999,March,Massachusetts,2
1544,1999,March,Michigan,2
1545,1999,March,Montana,20
1546,1999,March,Montana,31
1547,1999,March,Nebraska,0
1548,1999,March,"New Jersey",25
1549,1999,March,"New York",75
1550,1999,March,"New York",47
1551,1999,March,Ohio,4
1552,1999,March,Ohio,0
1553,1999,March,Ohio,5
1554,1999,March,Ohio,16
1555,1999,March,Ohio,9
1556,1999,March,Ohio,105
1557,1999,March,Pennsylvania,9
1558,1999,March,Pennsylvania,8
1559,1999,March,Tennessee,50
1560,1999,March,Texas,57
1561,1999,March,Texas,121
1562,1999,March,Washington,2
1563,1999,March,Washington,18
1564,1999,March,Washington,3
1565,1999,March,Washington,6
1566,1999,March,Washington,3
1567,1999,March,Washington,3
1568,1999,March,Washington,10
1569,1999,March,Wisconsin,10
1570,1999,March,Wisconsin,4
1571,1999,April,Alabama,4
1572,1999,April,Alabama,3
1573,1999,April,Alabama,17
1574,1999,April,Alabama,2
1575,1999,April,Alabama,3
1576,1999,April,Alabama,6
1577,1999,April,Alabama,140
1578,1999,April,California,7
1579,1999,April,California,7
1580,1999,April,California,5
1581,1999,April,California,11
1582,1999,April,California,77
1583,1999,April,California,0
1584,1999,April,California,34
1585,1999,April,California,0
1586,1999,April,California,90
1587,1999,April,Florida,4
1588,1999,April,Florida,2
1589,1999,April,Florida,2
1590,1999,April,Florida,4
1591,1999,April,Florida,2
1592,1999,April,Florida,3
1593,1999,April,Florida,2
1594,1999,April,Florida,28
1595,1999,April,Florida,2
1596,1999,April,Florida,6
1597,1999,April,Florida,5
1598,1999,April,Florida,3
1599,1999,April,Florida,3
1600,1999,April,Florida,4
1601,1999,April,Florida,8
1602,1999,April,Florida,3
1603,1999,April,Florida,2
1604,1999,April,Florida,3
1605,1999,April,Florida,2
1606,1999,April,Florida,2
1607,1999,April,Florida,2
1608,1999,April,Florida,3
1609,1999,April,Florida,4
1610,1999,April,Florida,4
1611,1999,April,Florida,3
1612,1999,April,Hawaii,2
1613,1999,April,Hawaii,21
1614,1999,April,Illinois,23
1615,1999,April,Illinois,10
1616,1999,April,Illinois,20
1617,1999,April,Illinois,8
1618,1999,April,Illinois,199
1619,1999,April,Illinois,36
